category,test,engine,N,sample,energy_uj,time_s,mem_kb
json,baseline,xs,2097152,8,33059180,1.7724,102144
json,baseline,xs,2097152,9,33447912,1.79434,102144
json,baseline,xs,2097152,10,33114418,1.77682,102272
json,baseline,xs,4194304,1,64819963,3.47857,102144
json,baseline,xs,4194304,2,64833635,3.47583,102272
json,baseline,xs,4194304,3,66507459,3.56492,102272
json,baseline,xs,4194304,4,67048718,3.59182,102144
json,baseline,xs,4194304,5,65026078,3.4844,102272
json,baseline,xs,4194304,6,65029680,3.48743,102272
json,baseline,xs,4194304,7,64901445,3.48081,102144
json,baseline,xs,4194304,8,65845718,3.53269,102272
json,baseline,xs,4194304,9,64939104,3.47981,102272
json,baseline,xs,4194304,10,65162309,3.49313,102144
json,baseline,xs,8388608,1,129615513,6.94802,102144
json,baseline,xs,8388608,2,128611670,6.89255,102272
json,baseline,xs,8388608,3,128864050,6.90139,102144
json,baseline,xs,8388608,4,128872473,6.90302,102144
json,baseline,xs,8388608,5,129069188,6.91437,102272
json,baseline,xs,8388608,6,130171054,6.96886,102272
json,baseline,xs,8388608,7,129058202,6.91037,102272
json,baseline,xs,8388608,8,130157138,6.97361,102144
json,baseline,xs,8388608,9,131367889,7.03987,102272
json,baseline,xs,8388608,10,129717869,6.94868,102144
json,hoist,xs,1024,1,651976,0.0356157,52992
json,hoist,xs,1024,2,630979,0.035241,53120
json,hoist,xs,1024,3,630857,0.035393,52992
json,hoist,xs,1024,4,637510,0.0353631,53120
json,hoist,xs,1024,5,636595,0.0348672,52992
json,hoist,xs,1024,6,623473,0.0349105,53120
json,hoist,xs,1024,7,636411,0.0349202,52992
json,hoist,xs,1024,8,633482,0.0349166,53120
json,hoist,xs,1024,9,659422,0.0352955,53120
json,hoist,xs,1024,10,641234,0.0349443,53120
json,hoist,xs,2048,1,638426,0.0351316,53120
json,hoist,xs,2048,2,634886,0.0357153,52992
json,hoist,xs,2048,3,639097,0.035255,52992
json,hoist,xs,2048,4,645628,0.0355213,52992
json,hoist,xs,2048,5,629087,0.0354125,52992
json,hoist,xs,2048,6,639830,0.0351969,53120
json,hoist,xs,2048,7,662352,0.0351355,52992
json,hoist,xs,2048,8,659484,0.0356091,52992
json,hoist,xs,2048,9,632017,0.0352463,53120
json,hoist,xs,2048,10,639708,0.035254,53120
json,hoist,xs,4096,1,639586,0.0355149,52992
json,hoist,xs,4096,2,643431,0.0355878,53120
json,hoist,xs,4096,3,635375,0.0354173,52992
json,hoist,xs,4096,4,641112,0.03537,53120
json,hoist,xs,4096,5,659239,0.0356244,53120
json,hoist,xs,4096,6,661681,0.0357422,53120
json,hoist,xs,4096,7,647764,0.0355935,52992
json,hoist,xs,4096,8,650389,0.0358021,52992
json,hoist,xs,4096,9,651304,0.0355325,52992
json,hoist,xs,4096,10,648741,0.0356429,52992
json,hoist,xs,8192,1,659300,0.0363464,52992
json,hoist,xs,8192,2,671385,0.036385,53120
json,hoist,xs,8192,3,673704,0.0364895,52992
json,hoist,xs,8192,4,645445,0.0365146,52992
json,hoist,xs,8192,5,682982,0.0367675,53120
json,hoist,xs,8192,6,661192,0.0362954,52992
json,hoist,xs,8192,7,668944,0.0365199,53120
json,hoist,xs,8192,8,654417,0.0364877,53120
json,hoist,xs,8192,9,648619,0.0364035,52992
json,hoist,xs,8192,10,660643,0.0360364,52992
json,hoist,xs,16384,1,690184,0.0379564,53120
json,hoist,xs,16384,2,694090,0.0379712,53120
json,hoist,xs,16384,3,693357,0.0378693,53120
json,hoist,xs,16384,4,690001,0.0375611,53120
json,hoist,xs,16384,5,700499,0.0377692,53120
json,hoist,xs,16384,6,699156,0.0377403,53120
json,hoist,xs,16384,7,693602,0.0377349,52864
json,hoist,xs,16384,8,666197,0.0374405,53120
json,hoist,xs,16384,9,688902,0.0380385,53120
json,hoist,xs,16384,10,698546,0.0379471,52992
json,hoist,xs,32768,1,725035,0.0407007,53120
json,hoist,xs,32768,2,722227,0.0406277,53120
json,hoist,xs,32768,3,724546,0.0406979,53120
json,hoist,xs,32768,4,732176,0.0402621,53120
json,hoist,xs,32768,5,754209,0.0403241,53120
json,hoist,xs,32768,6,754820,0.0405373,52992
json,hoist,xs,32768,7,724851,0.040417,53120
json,hoist,xs,32768,8,738524,0.0402209,53120
json,hoist,xs,32768,9,731322,0.040673,52992
json,hoist,xs,32768,10,733458,0.0406664,52864
json,hoist,xs,65536,1,832334,0.0461373,53120
json,hoist,xs,65536,2,814329,0.045847,52992
json,hoist,xs,65536,3,844664,0.0461238,52992
json,hoist,xs,65536,4,839292,0.0459098,53120
json,hoist,xs,65536,5,836241,0.0463286,53120
json,hoist,xs,65536,6,844114,0.0459323,53120
json,hoist,xs,65536,7,816953,0.0457536,52992
json,hoist,xs,65536,8,852171,0.04573,53120
json,hoist,xs,65536,9,845884,0.0459003,52992
json,hoist,xs,65536,10,857359,0.045877,53120
json,hoist,xs,131072,1,1043881,0.0572114,52992
json,hoist,xs,131072,2,1055784,0.0571064,52992
json,hoist,xs,131072,3,1037839,0.0566615,52992
json,hoist,xs,131072,4,1055051,0.0567386,52992
json,hoist,xs,131072,5,1064572,0.0577805,52992
json,hoist,xs,131072,6,1046689,0.0574356,53120
json,hoist,xs,131072,7,1066709,0.057451,52992
json,hoist,xs,131072,8,1053037,0.0571156,52992
json,hoist,xs,131072,9,1046567,0.0571382,53120
json,hoist,xs,131072,10,1048154,0.0570066,52992
json,hoist,xs,262144,1,1494625,0.0810703,52992
json,hoist,xs,262144,2,1480220,0.0791923,53120
json,hoist,xs,262144,3,1496029,0.0793738,53120
json,hoist,xs,262144,4,1478146,0.0794481,53120
json,hoist,xs,262144,5,1475765,0.0789289,53120
json,hoist,xs,262144,6,1480342,0.0789455,53120
json,hoist,xs,262144,7,1487179,0.0803036,53120
json,hoist,xs,262144,8,1481380,0.0792643,53120
json,hoist,xs,262144,9,1483273,0.0794967,52992
json,hoist,xs,262144,10,1495480,0.0799798,53120
json,hoist,xs,524288,1,2309321,0.124387,52992
json,hoist,xs,524288,2,2297601,0.123653,52864
json,hoist,xs,524288,3,2290704,0.123604,53120
json,hoist,xs,524288,4,2296930,0.123479,53120
json,hoist,xs,524288,5,2338739,0.123847,53120
json,hoist,xs,524288,6,2326837,0.12308,52992
json,hoist,xs,524288,7,2321954,0.123886,53120
json,hoist,xs,524288,8,2335016,0.124087,52864
json,hoist,xs,524288,9,2303827,0.12355,53120
json,hoist,xs,524288,10,2345759,0.125656,52992
json,hoist,xs,1048576,1,4003041,0.212811,52992
json,hoist,xs,1048576,2,3939443,0.211408,52992
json,hoist,xs,1048576,3,3966970,0.211426,53120
json,hoist,xs,1048576,4,4007375,0.212139,52992
json,hoist,xs,1048576,5,3957143,0.211379,53120
json,hoist,xs,1048576,6,4010610,0.212726,52992
json,hoist,xs,1048576,7,3985707,0.211584,52992
json,hoist,xs,1048576,8,3931936,0.211284,52992
json,hoist,xs,1048576,9,3960866,0.211644,52992
json,hoist,xs,1048576,10,3985524,0.211246,53120
json,hoist,xs,2097152,1,7284527,0.387314,53120
json,hoist,xs,2097152,2,7269696,0.388385,53120
json,hoist,xs,2097152,3,7259259,0.387348,53120
json,hoist,xs,2097152,4,7294964,0.390403,52992
json,hoist,xs,2097152,5,7434124,0.395,52992
json,hoist,xs,2097152,6,7339092,0.389205,53120
json,hoist,xs,2097152,7,7375592,0.391443,52992
json,hoist,xs,2097152,8,7278912,0.388041,53120
json,hoist,xs,2097152,9,7441204,0.39816,52992
json,hoist,xs,2097152,10,7287090,0.388693,53120
json,hoist,xs,4194304,1,13914149,0.741427,52992
json,hoist,xs,4194304,2,14051600,0.748636,52992
json,hoist,xs,4194304,3,13926844,0.740273,52992
json,hoist,xs,4194304,4,13985194,0.741093,52992
json,hoist,xs,4194304,5,14002040,0.741028,52992
json,hoist,xs,4194304,6,14026148,0.739807,53120
json,hoist,xs,4194304,7,14097621,0.751264,53120
json,hoist,xs,4194304,8,13893214,0.739527,52992
json,hoist,xs,4194304,9,14180750,0.758249,53120
json,hoist,xs,4194304,10,14045984,0.746267,52992
json,hoist,xs,8388608,1,27279166,1.45166,52992
json,hoist,xs,8388608,2,27132194,1.44494,52992
json,hoist,xs,8388608,3,27162711,1.4467,53120
json,hoist,xs,8388608,4,27062431,1.44502,52992
json,hoist,xs,8388608,5,27128410,1.44793,52992
json,hoist,xs,8388608,6,27043998,1.44632,53120
json,hoist,xs,8388608,7,27261771,1.45854,52992
json,hoist,xs,8388608,8,27173087,1.4482,53120
json,hoist,xs,8388608,9,27297720,1.44571,52992
json,hoist,xs,8388608,10,27622610,1.46077,52992
lookup,baseline,xs,1024,1,813597,0.044747,53120
lookup,baseline,xs,1024,2,762998,0.0420613,52992
lookup,baseline,xs,1024,3,756224,0.0416376,52992
lookup,baseline,xs,1024,4,782102,0.0438154,52992
lookup,baseline,xs,1024,5,759337,0.0415286,53120
lookup,baseline,xs,1024,6,781309,0.0435308,52992
lookup,baseline,xs,1024,7,751768,0.0415309,53120
lookup,baseline,xs,1024,8,760191,0.0418071,53120
lookup,baseline,xs,1024,9,789732,0.0434918,52992
lookup,baseline,xs,1024,10,779112,0.0435254,52992
lookup,baseline,xs,2048,1,828062,0.0467223,53120
lookup,baseline,xs,2048,2,814634,0.0465426,53120
lookup,baseline,xs,2048,3,827634,0.0465608,53120
lookup,baseline,xs,2048,4,853330,0.0465528,52992
lookup,baseline,xs,2048,5,848143,0.0462958,52992
lookup,baseline,xs,2048,6,832456,0.0464668,53120
lookup,baseline,xs,2048,7,834837,0.0462223,53120
lookup,baseline,xs,2048,8,828306,0.0463706,52992
lookup,baseline,xs,2048,9,800902,0.0437353,52992
lookup,baseline,xs,2048,10,794920,0.0435671,53120
lookup,baseline,xs,4096,1,907773,0.0527229,53120
lookup,baseline,xs,4096,2,853757,0.0478446,53120
lookup,baseline,xs,4096,3,853757,0.0479368,52992
lookup,baseline,xs,4096,4,924253,0.0523177,52992
lookup,baseline,xs,4096,5,927244,0.0527293,53120
lookup,baseline,xs,4096,6,930967,0.0526769,53120
lookup,baseline,xs,4096,7,908140,0.0523284,52992
lookup,baseline,xs,4096,8,880552,0.0478487,53120
lookup,baseline,xs,4096,9,937437,0.0528384,53120
lookup,baseline,xs,4096,10,928831,0.0526139,53120
lookup,baseline,xs,8192,1,1125607,0.0648371,53120
lookup,baseline,xs,8192,2,996824,0.0561946,53120
lookup,baseline,xs,8192,3,1118893,0.0648778,52992
lookup,baseline,xs,8192,4,1144162,0.0647788,53120
lookup,baseline,xs,8192,5,1131589,0.0646771,53120
lookup,baseline,xs,8192,6,1127438,0.0645402,52992
lookup,baseline,xs,8192,7,1137387,0.0647752,53120
lookup,baseline,xs,8192,8,1125119,0.0647596,52992
lookup,baseline,xs,8192,9,1113034,0.0646748,52992
lookup,baseline,xs,8192,10,1128171,0.0646131,52992
lookup,baseline,xs,16384,1,1501705,0.0891999,53120
lookup,baseline,xs,16384,2,1534481,0.0892928,53120
lookup,baseline,xs,16384,3,1504390,0.0885955,53120
lookup,baseline,xs,16384,4,1500484,0.0892096,52992
lookup,baseline,xs,16384,5,1272580,0.0733965,53120
lookup,baseline,xs,16384,6,1500057,0.0888832,52992
lookup,baseline,xs,16384,7,1492245,0.088714,53120
lookup,baseline,xs,16384,8,1514462,0.088908,53120
lookup,baseline,xs,16384,9,1272519,0.0731702,53120
lookup,baseline,xs,16384,10,1502438,0.08893,52992
lookup,baseline,xs,32768,1,2289057,0.13733,53120
lookup,baseline,xs,32768,2,2306513,0.138123,53120
lookup,baseline,xs,32768,3,2284723,0.137789,53120
lookup,baseline,xs,32768,4,1864741,0.107716,53120
lookup,baseline,xs,32768,5,1845820,0.10794,52992
lookup,baseline,xs,32768,6,1859309,0.108045,52992
lookup,baseline,xs,32768,7,2280512,0.137519,52992
lookup,baseline,xs,32768,8,2334589,0.139354,53120
lookup,baseline,xs,32768,9,2308099,0.138997,52992
lookup,baseline,xs,32768,10,2101557,0.125189,52992
lookup,baseline,xs,65536,1,3584707,0.21598,52992
lookup,baseline,xs,65536,2,3863394,0.234611,53120
lookup,baseline,xs,65536,3,3859976,0.234889,52992
lookup,baseline,xs,65536,4,3014092,0.176404,52992
lookup,baseline,xs,65536,5,3279777,0.195777,53120
lookup,baseline,xs,65536,6,3877249,0.236539,53120
lookup,baseline,xs,65536,7,3165458,0.187666,53120
lookup,baseline,xs,65536,8,3830007,0.234034,52992
lookup,baseline,xs,65536,9,3863759,0.234927,52992
lookup,baseline,xs,65536,10,3014640,0.175937,53120
lookup,baseline,xs,131072,1,6982710,0.429063,53120
lookup,baseline,xs,131072,2,6749373,0.411859,52992
lookup,baseline,xs,131072,3,5389513,0.321197,53120
lookup,baseline,xs,131072,4,5318101,0.313525,52992
lookup,baseline,xs,131072,5,5636094,0.337385,53120
lookup,baseline,xs,131072,6,5272082,0.31224,52992
lookup,baseline,xs,131072,7,6148483,0.370079,52992
lookup,baseline,xs,131072,8,5633042,0.33666,53120
lookup,baseline,xs,131072,9,5298509,0.313496,52992
lookup,baseline,xs,131072,10,5266344,0.313349,52992
lookup,baseline,xs,262144,1,9898778,0.592954,52992
lookup,baseline,xs,262144,2,12725980,0.78099,53120
lookup,baseline,xs,262144,3,10223850,0.609961,53120
lookup,baseline,xs,262144,4,10022497,0.592272,52992
lookup,baseline,xs,262144,5,13451565,0.829307,52992
lookup,baseline,xs,262144,6,10000158,0.591741,53120
lookup,baseline,xs,262144,7,13368740,0.824498,53120
lookup,baseline,xs,262144,8,10004063,0.591262,52992
lookup,baseline,xs,262144,9,10020971,0.591301,53120
lookup,baseline,xs,262144,10,10905551,0.654087,53120
lookup,baseline,xs,524288,1,21998845,1.32985,69376
lookup,baseline,xs,524288,2,25218746,1.54914,69376
lookup,baseline,xs,524288,3,21097420,1.27138,69504
lookup,baseline,xs,524288,4,19558910,1.16641,69504
lookup,baseline,xs,524288,5,19422741,1.15322,69376
lookup,baseline,xs,524288,6,19537303,1.15793,69376
lookup,baseline,xs,524288,7,24983762,1.5349,69504
lookup,baseline,xs,524288,8,25966242,1.60173,69504
lookup,baseline,xs,524288,9,21246405,1.27082,69504
lookup,baseline,xs,524288,10,19659557,1.16031,69376
lookup,baseline,xs,1048576,1,42287123,2.54133,69504
lookup,baseline,xs,1048576,2,38163660,2.25796,69504
lookup,baseline,xs,1048576,3,37994959,2.25667,69376
lookup,baseline,xs,1048576,4,39208884,2.34536,69376
lookup,baseline,xs,1048576,5,38305139,2.27713,69376
lookup,baseline,xs,1048576,6,37918604,2.26384,69376
lookup,baseline,xs,1048576,7,44392953,2.69467,69504
lookup,baseline,xs,1048576,8,37941553,2.25808,69504
lookup,baseline,xs,1048576,9,38500756,2.28702,69376
lookup,baseline,xs,1048576,10,37706019,2.25834,69376
lookup,baseline,xs,2097152,1,75120169,4.46201,69504
lookup,baseline,xs,2097152,2,75129813,4.48699,69376
lookup,baseline,xs,2097152,3,75212637,4.47959,69504
lookup,baseline,xs,2097152,4,75147268,4.45731,69376
lookup,baseline,xs,2097152,5,75387442,4.48702,69376
lookup,baseline,xs,2097152,6,80057779,4.78221,69376
lookup,baseline,xs,2097152,7,76175708,4.49628,69376
lookup,baseline,xs,2097152,8,75731068,4.50973,69504
lookup,baseline,xs,2097152,9,75222036,4.47592,69376
lookup,baseline,xs,2097152,10,80369118,4.82034,69504
lookup,baseline,xs,4194304,1,151262675,9.01457,69376
lookup,baseline,xs,4194304,2,150775432,8.98686,69376
lookup,baseline,xs,4194304,3,149418807,8.91247,69504
lookup,baseline,xs,4194304,4,154682343,9.21639,69504
lookup,baseline,xs,4194304,5,150045026,8.95762,69504
lookup,baseline,xs,4194304,6,148331285,8.88273,69504
lookup,baseline,xs,4194304,7,151426614,9.07464,69504
lookup,baseline,xs,4194304,8,149898969,8.93874,69248
lookup,baseline,xs,4194304,9,149740035,8.88492,69376
lookup,baseline,xs,4194304,10,152413611,9.04115,69504
lookup,map,xs,1024,1,638243,0.0359319,53120
lookup,map,xs,1024,2,647215,0.0360143,52992
lookup,map,xs,1024,3,659788,0.0354924,52992
lookup,map,xs,1024,4,651488,0.0355628,53120
lookup,map,xs,1024,5,625303,0.0356595,53120
lookup,map,xs,1024,6,645690,0.0351309,53120
lookup,map,xs,1024,7,656798,0.0351854,53120
lookup,map,xs,1024,8,627989,0.0350938,53120
lookup,map,xs,1024,9,659300,0.0352891,52992
lookup,map,xs,1024,10,647948,0.034946,52992
lookup,map,xs,2048,1,641355,0.035394,53120
lookup,map,xs,2048,2,658751,0.0354985,53120
lookup,map,xs,2048,3,653746,0.0352445,53120
lookup,map,xs,2048,4,644591,0.0352916,52992
lookup,map,xs,2048,5,629515,0.0350725,52992
lookup,map,xs,2048,6,632079,0.0351775,52992
lookup,map,xs,2048,7,656432,0.0352978,52992
lookup,map,xs,2048,8,641844,0.0350449,52992
lookup,map,xs,2048,9,640013,0.0351232,53120
lookup,map,xs,2048,10,652281,0.0356685,53120
lookup,map,xs,4096,1,638365,0.0356308,52992
lookup,map,xs,4096,2,629393,0.0354171,52992
lookup,map,xs,4096,3,642516,0.0353528,53120
lookup,map,xs,4096,4,650938,0.0356232,52992
lookup,map,xs,4096,5,653563,0.0356774,53120
lookup,map,xs,4096,6,648985,0.0357161,52992
lookup,map,xs,4096,7,655028,0.0357276,52992
lookup,map,xs,4096,8,654234,0.0356989,52992
lookup,map,xs,4096,9,636901,0.0358687,53120
lookup,map,xs,4096,10,639769,0.0355988,53120
lookup,map,xs,8192,1,657347,0.0359186,53120
lookup,map,xs,8192,2,662108,0.0363256,52992
lookup,map,xs,8192,3,670714,0.0362872,53120
lookup,map,xs,8192,4,658750,0.0359913,52992
lookup,map,xs,8192,5,663573,0.0356956,52992
lookup,map,xs,8192,6,667479,0.0358469,52992
lookup,map,xs,8192,7,667051,0.0362895,53120
lookup,map,xs,8192,8,662535,0.0359918,52992
lookup,map,xs,8192,9,655882,0.0361242,53120
lookup,map,xs,8192,10,668577,0.0364777,53120
lookup,map,xs,16384,1,680784,0.0370824,53120
lookup,map,xs,16384,2,678892,0.0370678,53120
lookup,map,xs,16384,3,668760,0.0372477,52992
lookup,map,xs,16384,4,678526,0.0368755,52992
lookup,map,xs,16384,5,680174,0.0370639,52992
lookup,map,xs,16384,6,681273,0.037142,53120
lookup,map,xs,16384,7,670103,0.0372864,53120
lookup,map,xs,16384,8,683531,0.036855,52992
lookup,map,xs,16384,9,675047,0.0369093,53120
lookup,map,xs,16384,10,665221,0.0367168,52992
lookup,map,xs,32768,1,715330,0.0390999,52992
lookup,map,xs,32768,2,714536,0.0387412,53120
lookup,map,xs,32768,3,701048,0.038922,52992
lookup,map,xs,32768,4,715086,0.0393815,52992
lookup,map,xs,32768,5,721617,0.0390367,52992
lookup,map,xs,32768,6,721434,0.0388608,53120
lookup,map,xs,32768,7,711973,0.0387136,53120
lookup,map,xs,32768,8,712461,0.0393019,52992
lookup,map,xs,32768,9,717344,0.038942,52992
lookup,map,xs,32768,10,716306,0.0390469,53120
lookup,map,xs,65536,1,800108,0.0427668,53120
lookup,map,xs,65536,2,791624,0.0429862,52992
lookup,map,xs,65536,3,794309,0.0430725,52992
lookup,map,xs,65536,4,800047,0.0426688,53120
lookup,map,xs,65536,5,788450,0.043095,53120
lookup,map,xs,65536,6,793089,0.0426629,53120
lookup,map,xs,65536,7,800107,0.0432801,53120
lookup,map,xs,65536,8,783446,0.042773,53120
lookup,map,xs,65536,9,786924,0.0430346,52992
lookup,map,xs,65536,10,795042,0.043072,52992
lookup,map,xs,131072,1,947263,0.0510011,52992
lookup,map,xs,131072,2,941831,0.0505664,52992
lookup,map,xs,131072,3,937986,0.0508588,53120
lookup,map,xs,131072,4,934507,0.0505172,53120
lookup,map,xs,131072,5,923033,0.0501926,52992
lookup,map,xs,131072,6,949522,0.0510863,53120
lookup,map,xs,131072,7,952817,0.0509161,53120
lookup,map,xs,131072,8,938658,0.0504131,53120
lookup,map,xs,131072,9,934995,0.0506422,52992
lookup,map,xs,131072,10,929868,0.0510116,52992
lookup,map,xs,262144,1,1239072,0.0660902,53120
lookup,map,xs,262144,2,1232358,0.0668308,53120
